LON,LAT,sand,silt,clay,BULK,COARSE,OrganicCarbon,N,PH,SLLL,SDUL,SSAT,SSKS
-12.1038,13.8634,0.391,0.29,0.319,1.52,1.74,0.76,0.77,5.7,0.19471290328,0.316223098997015,0.426203095541015,0.23
-12.1038,13.9481,0.422,0.274,0.304,1.54,1.16,0.76,0.66,5.5,0.18611617696,0.303674583357348,0.420321679805348,0.23
-12.1038,14.0328,0.399,0.301,0.3,1.54,1.2,0.77,0.73,5.5,0.183851095,0.305632273786602,0.422791411946602,0.23
-12.1038,14.1175,0.422,0.3,0.279,1.53,2.27,0.69,0.72,5.4,0.17134267756,0.29059190749316,0.41598052822116,0.23
-12.1038,14.2022,0.461,0.285,0.254,1.53,1.57,0.72,0.9,5.6,0.15692634928,0.27110167359271,0.40997492421671,1.32
-12.1038,14.2869,0.473,0.268,0.259,1.54,1,0.7,0.69,5.7,0.15967548664,0.271212517211802,0.408859972843802,0.43
-12.1038,14.3716,0.504,0.214,0.282,1.54,1.29,0.7,0.65,5.7,0.17300257456,0.277704922391465,0.407627212919465,0.43
-12.0191,13.3552,0.349,0.282,0.369,1.52,1.34,0.67,0.75,5.7,0.22288756552,0.346433097057018,0.438709057513018,0.23
-12.0191,13.4399,0.336,0.295,0.369,1.49,1.65,0.81,0.72,5.7,0.22328186188,0.348833798719337,0.442669636743337,0.23
-12.0191,13.5246,0.415,0.26,0.326,1.47,1.8,0.76,0.74,5.8,0.1987863376,0.315926991722638,0.424021388842638,0.23
-12.0191,13.7787,0.433,0.241,0.326,1.52,1.04,0.78,0.76,5.7,0.19891625656,0.313262365055589,0.421964848383589,0.23
-12.0191,13.8634,0.429,0.244,0.327,1.52,1.37,1.02,0.76,5.8,0.20054910136,0.316042725008999,0.426402515296999,0.23
-12.0191,13.9481,0.428,0.243,0.328,1.57,1.42,0.78,0.7,5.6,0.20005806688,0.315066401426538,0.422876529810538,0.23
-12.0191,14.0328,0.442,0.223,0.336,1.54,1.38,0.76,0.66,5.6,0.20462871904,0.31695451189106,0.42169336872306,0.23
-12.0191,14.1175,0.42,0.259,0.321,1.54,1.24,1.06,0.62,5.5,0.1972582132,0.314701268649011,0.427644974649011,0.23
-12.0191,14.2022,0.495,0.235,0.27,1.52,1.11,0.72,0.88,5.7,0.16613122,0.273093119370219,0.407974077770218,0.43
-11.9344,13.4399,0.369,0.281,0.35,1.46,1.25,0.96,0.77,5.7,0.213174916,0.335925794624696,0.436919205504696,0.23
-11.9344,13.9481,0.436,0.233,0.331,1.49,1.25,0.77,0.71,5.6,0.20176622692,0.315320003006214,0.422030304822214,0.23
